CreatedDate,Shape,RapUploadNo,MinSize,MaxSize,Color,Clarity,IsUpdated,Price
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,H,IF,FALSE,2100
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,H,SI3,FALSE,1300
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,H,I1,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,I,VS2,FALSE,1400
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,I,I3,FALSE,600
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,J,IF,FALSE,1600
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,J,VS1,FALSE,1300
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,L,VS1,FALSE,1000
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,L,SI2,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,M,IF,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,F,IF,FALSE,2200
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,G,VVS1,FALSE,1800
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,G,VS2,FALSE,1500
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,G,SI2,FALSE,1300
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,G,SI3,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,H,VVS1,FALSE,1600
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,H,VS1,FALSE,1500
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,H,SI2,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,I,VS1,FALSE,1300
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,I,SI1,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,I,SI2,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,I,I1,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,J,SI1,FALSE,1000
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,J,SI3,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,K,IF,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,K,VVS2,FALSE,1000
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,K,VS1,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,L,IF,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,L,VS1,FALSE,800
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,L,I2,FALSE,500
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,M,VS2,FALSE,800
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,M,SI3,FALSE,600
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,D,VVS2,FALSE,2500
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,D,VS2,FALSE,2100
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,D,SI2,FALSE,1800
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,E,VS1,FALSE,2100
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,E,I1,FALSE,1400
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,G,VS2,FALSE,1800
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,H,VVS2,FALSE,1800
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,H,VS1,FALSE,1700
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,H,VS2,FALSE,1600
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,I,VVS2,FALSE,1600
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,I,SI1,FALSE,1400
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,I,SI3,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,J,VVS1,FALSE,1500
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,J,VVS2,FALSE,1400
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,J,VS2,FALSE,1300
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,J,SI1,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,J,SI3,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,K,SI3,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,K,I3,FALSE,500
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,L,VVS1,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,L,VVS2,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,L,VS2,FALSE,1000
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,L,SI3,FALSE,800
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,L,I1,FALSE,700
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,L,I2,FALSE,600
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,L,I3,FALSE,400
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,E,SI3,FALSE,1400
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,F,SI1,FALSE,1500
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,F,I1,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,F,I2,FALSE,1000
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,G,IF,FALSE,2000
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,G,SI1,FALSE,1400
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,G,I2,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,H,IF,FALSE,1700
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,H,SI3,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,H,I2,FALSE,800
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,I,VS2,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,J,VVS2,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,J,VS1,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,J,VS2,FALSE,1000
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,J,I2,FALSE,700
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,K,VS2,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,K,I1,FALSE,700
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,K,I3,FALSE,400
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,L,VS2,FALSE,800
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,L,SI3,FALSE,700
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,M,VVS1,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,M,VVS2,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.3,0.39,M,SI1,FALSE,800
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,D,VS1,FALSE,2300
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,D,SI1,FALSE,2000
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,D,SI3,FALSE,1700
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,D,I1,FALSE,1500
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,D,I2,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,E,SI1,FALSE,1900
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,E,I3,FALSE,700
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,F,VVS2,FALSE,2200
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,F,SI2,FALSE,1600
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,F,SI3,FALSE,1500
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,F,I1,FALSE,1300
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,G,VVS1,FALSE,2100
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,G,SI3,FALSE,1400
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,G,I1,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,G,I3,FALSE,600
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,H,SI2,FALSE,1400
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,I,IF,FALSE,1900
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,I,VS1,FALSE,1500
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,I,SI2,FALSE,1300
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,I,I2,FALSE,800
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,J,I3,FALSE,500
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,K,IF,FALSE,1400
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,K,VS1,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,K,SI2,FALSE,1000
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,K,I2,FALSE,700
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,L,SI1,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,M,VS1,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,M,SI1,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,M,SI3,FALSE,700
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,D,VVS1,FALSE,4400
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,D,VS1,FALSE,3000
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,D,I1,FALSE,1600
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,E,SI2,FALSE,1900
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,E,I3,FALSE,1000
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,F,IF,FALSE,3800
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,F,VVS2,FALSE,3000
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,F,SI1,FALSE,2100
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,F,I3,FALSE,1000
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,G,VVS1,FALSE,2900
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,G,I1,FALSE,1300
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,H,VVS1,FALSE,2400
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,H,SI3,FALSE,1400
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,M,VS2,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,D,IF,FALSE,5300
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,D,SI1,FALSE,2400
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,D,SI3,FALSE,1800
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,D,I2,FALSE,1400
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,D,I3,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,E,IF,FALSE,4400
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,E,VS2,FALSE,2500
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,E,SI1,FALSE,2200
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,F,VS2,FALSE,2400
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,F,SI3,FALSE,1600
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,F,I1,FALSE,1400
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,G,IF,FALSE,3200
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,G,SI1,FALSE,2000
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,G,I3,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,H,VVS2,FALSE,2300
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,M,I1,FALSE,600
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,M,I2,FALSE,500
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,D,SI2,FALSE,2000
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,E,VVS1,FALSE,4000
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,E,VVS2,FALSE,3300
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,E,VS1,FALSE,2800
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,E,SI3,FALSE,1700
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,F,SI2,FALSE,1800
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,G,VVS2,FALSE,2600
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,G,VS2,FALSE,2300
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,G,SI3,FALSE,1500
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,G,I2,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,H,IF,FALSE,2600
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,H,VS1,FALSE,2200
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,H,SI1,FALSE,1900
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,H,I2,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,M,VVS1,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,M,VVS2,FALSE,1000
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,M,SI2,FALSE,800
2025-03-21T04:42:44.277Z,RBC,1,0.4,0.49,M,I3,FALSE,400
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,D,VVS2,FALSE,3600
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,D,VS2,FALSE,2700
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,E,I1,FALSE,1500
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,E,I2,FALSE,1300
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,F,VVS1,FALSE,3500
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,F,VS1,FALSE,2600
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,F,I2,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,G,VS1,FALSE,2400
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,G,SI2,FALSE,1700
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,H,VS2,FALSE,2100
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,H,SI2,FALSE,1600
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,H,I1,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,I,VS1,FALSE,1900
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,I,VS2,FALSE,1800
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,I,I3,FALSE,800
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,J,VS1,FALSE,1600
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,J,VS2,FALSE,1500
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,J,SI2,FALSE,1300
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,J,I1,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,K,IF,FALSE,1700
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,K,VVS1,FALSE,1600
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,K,VS2,FALSE,1300
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,K,SI2,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,L,I1,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,M,VS2,FALSE,1000
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,M,I1,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,M,I3,FALSE,500
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,D,I3,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,E,VVS1,FALSE,5100
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,E,SI3,FALSE,2300
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,E,I3,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,F,VVS2,FALSE,4000
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,F,VS2,FALSE,3000
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,F,SI1,FALSE,2700
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,G,VS2,FALSE,2800
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,G,I2,FALSE,1600
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,H,VS1,FALSE,2800
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,H,VS2,FALSE,2600
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,H,SI2,FALSE,2000
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,H,SI3,FALSE,1900
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,I,VVS2,FALSE,2500
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,I,I3,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,J,IF,FALSE,2500
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,J,VVS1,FALSE,2300
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,H,I3,FALSE,800
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,I,VVS1,FALSE,2100
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,I,I1,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,J,SI3,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,J,I2,FALSE,1000
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,K,VVS2,FALSE,1500
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,K,VS1,FALSE,1400
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,K,SI3,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,K,I2,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,L,VVS2,FALSE,1300
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,L,SI2,FALSE,1000
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,L,SI3,FALSE,1000
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,L,I2,FALSE,800
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,M,VVS1,FALSE,1300
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,M,SI3,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,D,VVS1,FALSE,5800
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,D,VS2,FALSE,3400
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,D,SI2,FALSE,2700
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,D,I1,FALSE,2300
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,E,VS1,FALSE,3700
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,F,VVS1,FALSE,4600
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,F,SI3,FALSE,2100
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,F,I1,FALSE,2000
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,G,I1,FALSE,1900
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,G,I3,FALSE,1000
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,I,IF,FALSE,3000
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,I,VVS1,FALSE,2700
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,I,SI1,FALSE,2000
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,I,I1,FALSE,1600
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,J,VVS2,FALSE,2100
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,I,VVS2,FALSE,2000
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,I,I2,FALSE,1000
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,J,IF,FALSE,2000
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,J,I3,FALSE,700
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,K,SI1,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,K,I1,FALSE,1000
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,K,I3,FALSE,700
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,L,VVS1,FALSE,1400
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,L,VS2,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,L,SI1,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,L,I3,FALSE,600
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,M,VVS2,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,M,SI1,FALSE,1000
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,M,SI2,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,M,I2,FALSE,700
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,D,SI1,FALSE,3100
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,D,I2,FALSE,1900
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,E,VS2,FALSE,3200
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,E,SI2,FALSE,2500
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,E,I1,FALSE,2100
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,E,I2,FALSE,1800
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,F,IF,FALSE,5000
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,F,SI2,FALSE,2300
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,F,I3,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,G,VVS2,FALSE,3500
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,G,SI1,FALSE,2500
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,H,VVS1,FALSE,3100
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,H,I3,FALSE,900
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,I,VS1,FALSE,2400
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,I,SI2,FALSE,1800
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,I,SI3,FALSE,1700
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,J,VS2,FALSE,1900
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,J,SI1,FALSE,1800
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,I,IF,FALSE,2300
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,I,SI1,FALSE,1700
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,I,SI2,FALSE,1500
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,I,SI3,FALSE,1300
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,J,VVS1,FALSE,1800
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,J,VVS2,FALSE,1700
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,J,SI1,FALSE,1400
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,L,IF,FALSE,1500
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,L,VS1,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,M,IF,FALSE,1400
2025-03-21T04:42:44.277Z,RBC,1,0.5,0.69,M,VS1,FALSE,1100
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,D,IF,FALSE,7000
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,D,VVS2,FALSE,4500
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,D,VS1,FALSE,3900
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,D,SI3,FALSE,2500
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,E,IF,FALSE,5700
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,E,VVS2,FALSE,4200
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,E,SI1,FALSE,2900
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,F,VS1,FALSE,3500
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,F,I2,FALSE,1700
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,G,IF,FALSE,4200
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,G,VVS1,FALSE,3900
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,G,VS1,FALSE,3200
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,G,SI2,FALSE,2200
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,G,SI3,FALSE,2000
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,H,IF,FALSE,3400
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,H,VVS2,FALSE,2900
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,H,SI1,FALSE,2300
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,H,I1,FALSE,1800
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,H,I2,FALSE,1500
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,I,VS2,FALSE,2200
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,I,I2,FALSE,1400
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,J,VS1,FALSE,2000
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,K,VS1,FALSE,1800
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,K,SI2,FALSE,1500
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,L,VS2,FALSE,1500
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,L,SI2,FALSE,1300
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,M,VS2,FALSE,1300
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,M,SI1,FALSE,1300
2025-03-21T04:42:44.277Z,RBC,1,0.7,0.89,M,SI2,FALSE,1200
2025-03-21T04:42:44.277Z,RBC,1,0.9,0.99,D,IF,FALSE,10400
2025-03-21T04:42:44.277Z,RBC,1,0.9,0.99,D,I1,FALSE,2900
2025-03-21T04:42:44.277Z,RBC,1,0.9,0.99,D,I3,FALSE,1500
2025-03-21T04:42:44.277Z,RBC,1,0.9,0.99,E,IF,FALSE,9500
2025-03-21T04:42:44.277Z,RBC,1,0.9,0.99,E,SI3,FALSE,3100
2025-03-21T04:42:44.277Z,RBC,1,0.9,0.99,E,I2,FALSE,2100
